"","folio","agem","entidad","municipio","nom_mun","lat_decimal","lon_decimal","altitud"
"28214",28613,"32010","32","010","Fresnillo",23.2262084205955,-102.972101614144,2121.03970223325
"28215",28614,"32010","32","010","Fresnillo",23.2262084205955,-102.972101614144,2121.03970223325
"28216",28615,"32010","32","010","Fresnillo",23.2262084205955,-102.972101614144,2121.03970223325
"28217",28616,"32010","32","010","Fresnillo",23.2262084205955,-102.972101614144,2121.03970223325
"28218",28617,"32010","32","010","Fresnillo",23.2262084205955,-102.972101614144,2121.03970223325
"28219",28618,"32010","32","010","Fresnillo",23.2262084205955,-102.972101614144,2121.03970223325
"28220",28619,"32010","32","010","Fresnillo",23.2262084205955,-102.972101614144,2121.03970223325
"28221",28620,"32010","32","010","Fresnillo",23.2262084205955,-102.972101614144,2121.03970223325
"28222",28621,"32010","32","010","Fresnillo",23.2262084205955,-102.972101614144,2121.03970223325
"28223",28622,"32010","32","010","Fresnillo",23.2262084205955,-102.972101614144,2121.03970223325
"28224",28542,"32010","32","010","Fresnillo",23.2262084205955,-102.972101614144,2121.03970223325
"28225",28547,"32010","32","010","Fresnillo",23.2262084205955,-102.972101614144,2121.03970223325
"28226",28544,"32010","32","010","Fresnillo",23.2262084205955,-102.972101614144,2121.03970223325
"28227",28545,"32010","32","010","Fresnillo",23.2262084205955,-102.972101614144,2121.03970223325
"28228",28546,"32010","32","010","Fresnillo",23.2262084205955,-102.972101614144,2121.03970223325
"28229",28551,"32010","32","010","Fresnillo",23.2262084205955,-102.972101614144,2121.03970223325
"28230",28548,"32010","32","010","Fresnillo",23.2262084205955,-102.972101614144,2121.03970223325
"28231",28549,"32010","32","010","Fresnillo",23.2262084205955,-102.972101614144,2121.03970223325
"28232",28550,"32010","32","010","Fresnillo",23.2262084205955,-102.972101614144,2121.03970223325
"28233",28541,"32010","32","010","Fresnillo",23.2262084205955,-102.972101614144,2121.03970223325
"28234",28552,"32010","32","010","Fresnillo",23.2262084205955,-102.972101614144,2121.03970223325
"28235",28553,"32010","32","010","Fresnillo",23.2262084205955,-102.972101614144,2121.03970223325
"28236",28554,"32010","32","010","Fresnillo",23.2262084205955,-102.972101614144,2121.03970223325
"28237",28536,"32010","32","010","Fresnillo",23.2262084205955,-102.972101614144,2121.03970223325
"28238",28537,"32010","32","010","Fresnillo",23.2262084205955,-102.972101614144,2121.03970223325
"28239",28538,"32010","32","010","Fresnillo",23.2262084205955,-102.972101614144,2121.03970223325
"28240",28535,"32010","32","010","Fresnillo",23.2262084205955,-102.972101614144,2121.03970223325
"28241",28540,"32010","32","010","Fresnillo",23.2262084205955,-102.972101614144,2121.03970223325
"28242",28539,"32010","32","010","Fresnillo",23.2262084205955,-102.972101614144,2121.03970223325
"28243",28656,"32012","32","012","Genaro Codina",22.5056219746835,-102.517327341772,2324.40506329114
"28244",28657,"32012","32","012","Genaro Codina",22.5056219746835,-102.517327341772,2324.40506329114
"28245",28651,"32012","32","012","Genaro Codina",22.5056219746835,-102.517327341772,2324.40506329114
"28246",28652,"32012","32","012","Genaro Codina",22.5056219746835,-102.517327341772,2324.40506329114
"28247",28655,"32012","32","012","Genaro Codina",22.5056219746835,-102.517327341772,2324.40506329114
"28248",28923,"32012","32","012","Genaro Codina",22.5056219746835,-102.517327341772,2324.40506329114
"28249",28653,"32012","32","012","Genaro Codina",22.5056219746835,-102.517327341772,2324.40506329114
"28250",28654,"32012","32","012","Genaro Codina",22.5056219746835,-102.517327341772,2324.40506329114
"28251",28929,"32012","32","012","Genaro Codina",22.5056219746835,-102.517327341772,2324.40506329114
"28252",28930,"32012","32","012","Genaro Codina",22.5056219746835,-102.517327341772,2324.40506329114
"28253",28924,"32012","32","012","Genaro Codina",22.5056219746835,-102.517327341772,2324.40506329114
"28254",28928,"32012","32","012","Genaro Codina",22.5056219746835,-102.517327341772,2324.40506329114
"28255",28933,"32012","32","012","Genaro Codina",22.5056219746835,-102.517327341772,2324.40506329114
"28256",28934,"32012","32","012","Genaro Codina",22.5056219746835,-102.517327341772,2324.40506329114
"28257",28931,"32012","32","012","Genaro Codina",22.5056219746835,-102.517327341772,2324.40506329114
"28258",28932,"32012","32","012","Genaro Codina",22.5056219746835,-102.517327341772,2324.40506329114
"28259",28925,"32012","32","012","Genaro Codina",22.5056219746835,-102.517327341772,2324.40506329114
"28260",28926,"32012","32","012","Genaro Codina",22.5056219746835,-102.517327341772,2324.40506329114
"28261",28935,"32012","32","012","Genaro Codina",22.5056219746835,-102.517327341772,2324.40506329114
"28262",28669,"32012","32","012","Genaro Codina",22.5056219746835,-102.517327341772,2324.40506329114
"28263",28661,"32012","32","012","Genaro Codina",22.5056219746835,-102.517327341772,2324.40506329114
"28264",28662,"32012","32","012","Genaro Codina",22.5056219746835,-102.517327341772,2324.40506329114
"28265",28663,"32012","32","012","Genaro Codina",22.5056219746835,-102.517327341772,2324.40506329114
"28266",28664,"32012","32","012","Genaro Codina",22.5056219746835,-102.517327341772,2324.40506329114
"28267",28665,"32012","32","012","Genaro Codina",22.5056219746835,-102.517327341772,2324.40506329114
"28268",28666,"32012","32","012","Genaro Codina",22.5056219746835,-102.517327341772,2324.40506329114
"28269",28667,"32012","32","012","Genaro Codina",22.5056219746835,-102.517327341772,2324.40506329114
"28270",28668,"32012","32","012","Genaro Codina",22.5056219746835,-102.517327341772,2324.40506329114
"28271",28660,"32012","32","012","Genaro Codina",22.5056219746835,-102.517327341772,2324.40506329114
"28272",28927,"32012","32","012","Genaro Codina",22.5056219746835,-102.517327341772,2324.40506329114
"28273",28658,"32012","32","012","Genaro Codina",22.5056219746835,-102.517327341772,2324.40506329114
"28274",28659,"32012","32","012","Genaro Codina",22.5056219746835,-102.517327341772,2324.40506329114
"28275",28918,"32012","32","012","Genaro Codina",22.5056219746835,-102.517327341772,2324.40506329114
"28276",28919,"32012","32","012","Genaro Codina",22.5056219746835,-102.517327341772,2324.40506329114
"28277",28916,"32012","32","012","Genaro Codina",22.5056219746835,-102.517327341772,2324.40506329114
"28278",28917,"32012","32","012","Genaro Codina",22.5056219746835,-102.517327341772,2324.40506329114
"28279",28922,"32012","32","012","Genaro Codina",22.5056219746835,-102.517327341772,2324.40506329114
"28280",28920,"32012","32","012","Genaro Codina",22.5056219746835,-102.517327341772,2324.40506329114
"28281",28921,"32012","32","012","Genaro Codina",22.5056219746835,-102.517327341772,2324.40506329114
"28282",28112,"32017","32","017","Guadalupe",22.7285684070352,-102.46487580402,2235.88442211055
"28283",28113,"32017","32","017","Guadalupe",22.7285684070352,-102.46487580402,2235.88442211055
"28284",28126,"32017","32","017","Guadalupe",22.7285684070352,-102.46487580402,2235.88442211055
"28285",28116,"32017","32","017","Guadalupe",22.7285684070352,-102.46487580402,2235.88442211055
"28286",28117,"32017","32","017","Guadalupe",22.7285684070352,-102.46487580402,2235.88442211055
"28287",28114,"32017","32","017","Guadalupe",22.7285684070352,-102.46487580402,2235.88442211055
"28288",28115,"32017","32","017","Guadalupe",22.7285684070352,-102.46487580402,2235.88442211055
"28289",28111,"32017","32","017","Guadalupe",22.7285684070352,-102.46487580402,2235.88442211055
"28290",28125,"32017","32","017","Guadalupe",22.7285684070352,-102.46487580402,2235.88442211055
"28291",28691,"32017","32","017","Guadalupe",22.7285684070352,-102.46487580402,2235.88442211055
"28292",28692,"32017","32","017","Guadalupe",22.7285684070352,-102.46487580402,2235.88442211055
"28293",28693,"32017","32","017","Guadalupe",22.7285684070352,-102.46487580402,2235.88442211055
"28294",28694,"32017","32","017","Guadalupe",22.7285684070352,-102.46487580402,2235.88442211055
"28295",28695,"32017","32","017","Guadalupe",22.7285684070352,-102.46487580402,2235.88442211055
"28296",28118,"32017","32","017","Guadalupe",22.7285684070352,-102.46487580402,2235.88442211055
"28297",28119,"32017","32","017","Guadalupe",22.7285684070352,-102.46487580402,2235.88442211055
"28298",28120,"32017","32","017","Guadalupe",22.7285684070352,-102.46487580402,2235.88442211055
"28299",28121,"32017","32","017","Guadalupe",22.7285684070352,-102.46487580402,2235.88442211055
"28300",28122,"32017","32","017","Guadalupe",22.7285684070352,-102.46487580402,2235.88442211055
"28301",28123,"32017","32","017","Guadalupe",22.7285684070352,-102.46487580402,2235.88442211055
"28302",28124,"32017","32","017","Guadalupe",22.7285684070352,-102.46487580402,2235.88442211055
"28303",28098,"32017","32","017","Guadalupe",22.7285684070352,-102.46487580402,2235.88442211055
"28304",28099,"32017","32","017","Guadalupe",22.7285684070352,-102.46487580402,2235.88442211055
"28305",28100,"32017","32","017","Guadalupe",22.7285684070352,-102.46487580402,2235.88442211055
"28306",28101,"32017","32","017","Guadalupe",22.7285684070352,-102.46487580402,2235.88442211055
"28307",28102,"32017","32","017","Guadalupe",22.7285684070352,-102.46487580402,2235.88442211055
"28308",28103,"32017","32","017","Guadalupe",22.7285684070352,-102.46487580402,2235.88442211055
"28309",28104,"32017","32","017","Guadalupe",22.7285684070352,-102.46487580402,2235.88442211055
"28310",28105,"32017","32","017","Guadalupe",22.7285684070352,-102.46487580402,2235.88442211055
"28311",28106,"32017","32","017","Guadalupe",22.7285684070352,-102.46487580402,2235.88442211055
"28312",28107,"32017","32","017","Guadalupe",22.7285684070352,-102.46487580402,2235.88442211055
"28313",28108,"32017","32","017","Guadalupe",22.7285684070352,-102.46487580402,2235.88442211055
"28314",28109,"32017","32","017","Guadalupe",22.7285684070352,-102.46487580402,2235.88442211055
"28315",28110,"32017","32","017","Guadalupe",22.7285684070352,-102.46487580402,2235.88442211055
"28316",28676,"32017","32","017","Guadalupe",22.7285684070352,-102.46487580402,2235.88442211055
"28317",28677,"32017","32","017","Guadalupe",22.7285684070352,-102.46487580402,2235.88442211055
"28318",28678,"32017","32","017","Guadalupe",22.7285684070352,-102.46487580402,2235.88442211055
"28319",28679,"32017","32","017","Guadalupe",22.7285684070352,-102.46487580402,2235.88442211055
"28320",28680,"32017","32","017","Guadalupe",22.7285684070352,-102.46487580402,2235.88442211055
"28321",28681,"32017","32","017","Guadalupe",22.7285684070352,-102.46487580402,2235.88442211055
"28322",28682,"32017","32","017","Guadalupe",22.7285684070352,-102.46487580402,2235.88442211055
"28323",28683,"32017","32","017","Guadalupe",22.7285684070352,-102.46487580402,2235.88442211055
"28324",28684,"32017","32","017","Guadalupe",22.7285684070352,-102.46487580402,2235.88442211055
"28325",28685,"32017","32","017","Guadalupe",22.7285684070352,-102.46487580402,2235.88442211055
"28326",28686,"32017","32","017","Guadalupe",22.7285684070352,-102.46487580402,2235.88442211055
"28327",28687,"32017","32","017","Guadalupe",22.7285684070352,-102.46487580402,2235.88442211055
"28328",28688,"32017","32","017","Guadalupe",22.7285684070352,-102.46487580402,2235.88442211055
"28329",28689,"32017","32","017","Guadalupe",22.7285684070352,-102.46487580402,2235.88442211055
"28330",28690,"32017","32","017","Guadalupe",22.7285684070352,-102.46487580402,2235.88442211055
"28331",28704,"32017","32","017","Guadalupe",22.7285684070352,-102.46487580402,2235.88442211055
"28332",28705,"32017","32","017","Guadalupe",22.7285684070352,-102.46487580402,2235.88442211055
"28333",28127,"32017","32","017","Guadalupe",22.7285684070352,-102.46487580402,2235.88442211055
"28334",28128,"32017","32","017","Guadalupe",22.7285684070352,-102.46487580402,2235.88442211055
"28335",28129,"32017","32","017","Guadalupe",22.7285684070352,-102.46487580402,2235.88442211055
"28336",28696,"32017","32","017","Guadalupe",22.7285684070352,-102.46487580402,2235.88442211055
"28337",28697,"32017","32","017","Guadalupe",22.7285684070352,-102.46487580402,2235.88442211055
"28338",28698,"32017","32","017","Guadalupe",22.7285684070352,-102.46487580402,2235.88442211055
"28339",28699,"32017","32","017","Guadalupe",22.7285684070352,-102.46487580402,2235.88442211055
"28340",28700,"32017","32","017","Guadalupe",22.7285684070352,-102.46487580402,2235.88442211055
"28341",28701,"32017","32","017","Guadalupe",22.7285684070352,-102.46487580402,2235.88442211055
"28342",28702,"32017","32","017","Guadalupe",22.7285684070352,-102.46487580402,2235.88442211055
"28343",28703,"32017","32","017","Guadalupe",22.7285684070352,-102.46487580402,2235.88442211055
"28344",28717,"32017","32","017","Guadalupe",22.7285684070352,-102.46487580402,2235.88442211055
"28345",28718,"32017","32","017","Guadalupe",22.7285684070352,-102.46487580402,2235.88442211055
"28346",28706,"32017","32","017","Guadalupe",22.7285684070352,-102.46487580402,2235.88442211055
"28347",28707,"32017","32","017","Guadalupe",22.7285684070352,-102.46487580402,2235.88442211055
"28348",28708,"32017","32","017","Guadalupe",22.7285684070352,-102.46487580402,2235.88442211055
"28349",28709,"32017","32","017","Guadalupe",22.7285684070352,-102.46487580402,2235.88442211055
"28350",28710,"32017","32","017","Guadalupe",22.7285684070352,-102.46487580402,2235.88442211055
"28351",28711,"32017","32","017","Guadalupe",22.7285684070352,-102.46487580402,2235.88442211055
"28352",28712,"32017","32","017","Guadalupe",22.7285684070352,-102.46487580402,2235.88442211055
"28353",28713,"32017","32","017","Guadalupe",22.7285684070352,-102.46487580402,2235.88442211055
"28354",28714,"32017","32","017","Guadalupe",22.7285684070352,-102.46487580402,2235.88442211055
"28355",28715,"32017","32","017","Guadalupe",22.7285684070352,-102.46487580402,2235.88442211055
"28356",28716,"32017","32","017","Guadalupe",22.7285684070352,-102.46487580402,2235.88442211055
"28357",28406,"32017","32","017","Guadalupe",22.7285684070352,-102.46487580402,2235.88442211055
"28358",28138,"32017","32","017","Guadalupe",22.7285684070352,-102.46487580402,2235.88442211055
"28359",28719,"32017","32","017","Guadalupe",22.7285684070352,-102.46487580402,2235.88442211055
"28360",28720,"32017","32","017","Guadalupe",22.7285684070352,-102.46487580402,2235.88442211055
"28361",28721,"32017","32","017","Guadalupe",22.7285684070352,-102.46487580402,2235.88442211055
"28362",28722,"32017","32","017","Guadalupe",22.7285684070352,-102.46487580402,2235.88442211055
"28363",28723,"32017","32","017","Guadalupe",22.7285684070352,-102.46487580402,2235.88442211055
"28364",28724,"32017","32","017","Guadalupe",22.7285684070352,-102.46487580402,2235.88442211055
"28365",28725,"32017","32","017","Guadalupe",22.7285684070352,-102.46487580402,2235.88442211055
"28366",28726,"32017","32","017","Guadalupe",22.7285684070352,-102.46487580402,2235.88442211055
"28367",28727,"32017","32","017","Guadalupe",22.7285684070352,-102.46487580402,2235.88442211055
"28368",28404,"32017","32","017","Guadalupe",22.7285684070352,-102.46487580402,2235.88442211055
"28369",28405,"32017","32","017","Guadalupe",22.7285684070352,-102.46487580402,2235.88442211055
"28370",28137,"32017","32","017","Guadalupe",22.7285684070352,-102.46487580402,2235.88442211055
"28371",28151,"32017","32","017","Guadalupe",22.7285684070352,-102.46487580402,2235.88442211055
"28372",28139,"32017","32","017","Guadalupe",22.7285684070352,-102.46487580402,2235.88442211055
"28373",28140,"32017","32","017","Guadalupe",22.7285684070352,-102.46487580402,2235.88442211055
"28374",28141,"32017","32","017","Guadalupe",22.7285684070352,-102.46487580402,2235.88442211055
"28375",28142,"32017","32","017","Guadalupe",22.7285684070352,-102.46487580402,2235.88442211055
"28376",28130,"32017","32","017","Guadalupe",22.7285684070352,-102.46487580402,2235.88442211055
"28377",28131,"32017","32","017","Guadalupe",22.7285684070352,-102.46487580402,2235.88442211055
"28378",28132,"32017","32","017","Guadalupe",22.7285684070352,-102.46487580402,2235.88442211055
"28379",28133,"32017","32","017","Guadalupe",22.7285684070352,-102.46487580402,2235.88442211055
"28380",28134,"32017","32","017","Guadalupe",22.7285684070352,-102.46487580402,2235.88442211055
"28381",28135,"32017","32","017","Guadalupe",22.7285684070352,-102.46487580402,2235.88442211055
"28382",28136,"32017","32","017","Guadalupe",22.7285684070352,-102.46487580402,2235.88442211055
"28383",28150,"32017","32","017","Guadalupe",22.7285684070352,-102.46487580402,2235.88442211055
"28384",28675,"32017","32","017","Guadalupe",22.7285684070352,-102.46487580402,2235.88442211055
"28385",28152,"32017","32","017","Guadalupe",22.7285684070352,-102.46487580402,2235.88442211055
"28386",28153,"32017","32","017","Guadalupe",22.7285684070352,-102.46487580402,2235.88442211055
"28387",28154,"32017","32","017","Guadalupe",22.7285684070352,-102.46487580402,2235.88442211055
"28388",28155,"32017","32","017","Guadalupe",22.7285684070352,-102.46487580402,2235.88442211055
"28389",28143,"32017","32","017","Guadalupe",22.7285684070352,-102.46487580402,2235.88442211055
"28390",28144,"32017","32","017","Guadalupe",22.7285684070352,-102.46487580402,2235.88442211055
"28391",28145,"32017","32","017","Guadalupe",22.7285684070352,-102.46487580402,2235.88442211055
"28392",28146,"32017","32","017","Guadalupe",22.7285684070352,-102.46487580402,2235.88442211055
"28393",28147,"32017","32","017","Guadalupe",22.7285684070352,-102.46487580402,2235.88442211055
"28394",28148,"32017","32","017","Guadalupe",22.7285684070352,-102.46487580402,2235.88442211055
"28395",28149,"32017","32","017","Guadalupe",22.7285684070352,-102.46487580402,2235.88442211055
"28396",28674,"32017","32","017","Guadalupe",22.7285684070352,-102.46487580402,2235.88442211055
"28397",28390,"32017","32","017","Guadalupe",22.7285684070352,-102.46487580402,2235.88442211055
"28398",28392,"32017","32","017","Guadalupe",22.7285684070352,-102.46487580402,2235.88442211055
"28399",28393,"32017","32","017","Guadalupe",22.7285684070352,-102.46487580402,2235.88442211055
"28400",28394,"32017","32","017","Guadalupe",22.7285684070352,-102.46487580402,2235.88442211055
"28401",28395,"32017","32","017","Guadalupe",22.7285684070352,-102.46487580402,2235.88442211055
"28402",28398,"32017","32","017","Guadalupe",22.7285684070352,-102.46487580402,2235.88442211055
"28403",28399,"32017","32","017","Guadalupe",22.7285684070352,-102.46487580402,2235.88442211055
"28404",28400,"32017","32","017","Guadalupe",22.7285684070352,-102.46487580402,2235.88442211055
"28405",28401,"32017","32","017","Guadalupe",22.7285684070352,-102.46487580402,2235.88442211055
"28406",28402,"32017","32","017","Guadalupe",22.7285684070352,-102.46487580402,2235.88442211055
"28407",28403,"32017","32","017","Guadalupe",22.7285684070352,-102.46487580402,2235.88442211055
"28408",28673,"32017","32","017","Guadalupe",22.7285684070352,-102.46487580402,2235.88442211055
"28409",28389,"32017","32","017","Guadalupe",22.7285684070352,-102.46487580402,2235.88442211055
"28410",28670,"32017","32","017","Guadalupe",22.7285684070352,-102.46487580402,2235.88442211055
"28411",28391,"32017","32","017","Guadalupe",22.7285684070352,-102.46487580402,2235.88442211055
"28412",28397,"32017","32","017","Guadalupe",22.7285684070352,-102.46487580402,2235.88442211055
"28413",28396,"32017","32","017","Guadalupe",22.7285684070352,-102.46487580402,2235.88442211055
"28414",28672,"32017","32","017","Guadalupe",22.7285684070352,-102.46487580402,2235.88442211055
"28415",28671,"32017","32","017","Guadalupe",22.7285684070352,-102.46487580402,2235.88442211055
"28416",28284,"32024","32","024","Loreto",22.2705056730769,-101.929025326923,2102.24038461538
"28417",28273,"32024","32","024","Loreto",22.2705056730769,-101.929025326923,2102.24038461538
"28418",28269,"32024","32","024","Loreto",22.2705056730769,-101.929025326923,2102.24038461538
"28419",28271,"32024","32","024","Loreto",22.2705056730769,-101.929025326923,2102.24038461538
"28420",28285,"32024","32","024","Loreto",22.2705056730769,-101.929025326923,2102.24038461538
"28421",28274,"32024","32","024","Loreto",22.2705056730769,-101.929025326923,2102.24038461538
"28422",28266,"32024","32","024","Loreto",22.2705056730769,-101.929025326923,2102.24038461538
"28423",28272,"32024","32","024","Loreto",22.2705056730769,-101.929025326923,2102.24038461538
"28424",28276,"32024","32","024","Loreto",22.2705056730769,-101.929025326923,2102.24038461538
"28425",28283,"32024","32","024","Loreto",22.2705056730769,-101.929025326923,2102.24038461538
"28426",28268,"32024","32","024","Loreto",22.2705056730769,-101.929025326923,2102.24038461538
"28427",28270,"32024","32","024","Loreto",22.2705056730769,-101.929025326923,2102.24038461538
"28428",28281,"32024","32","024","Loreto",22.2705056730769,-101.929025326923,2102.24038461538
"28429",28282,"32024","32","024","Loreto",22.2705056730769,-101.929025326923,2102.24038461538
"28430",28277,"32024","32","024","Loreto",22.2705056730769,-101.929025326923,2102.24038461538
"28431",28275,"32024","32","024","Loreto",22.2705056730769,-101.929025326923,2102.24038461538
"28432",28279,"32024","32","024","Loreto",22.2705056730769,-101.929025326923,2102.24038461538
"28433",28280,"32024","32","024","Loreto",22.2705056730769,-101.929025326923,2102.24038461538
"28434",28267,"32024","32","024","Loreto",22.2705056730769,-101.929025326923,2102.24038461538
"28435",28278,"32024","32","024","Loreto",22.2705056730769,-101.929025326923,2102.24038461538
"28436",28737,"32026","32","026","Mazapil",24.4318104319728,-101.89051337415,1912.75170068027
"28437",28736,"32026","32","026","Mazapil",24.4318104319728,-101.89051337415,1912.75170068027
"28438",28735,"32026","32","026","Mazapil",24.4318104319728,-101.89051337415,1912.75170068027
"28439",28739,"32026","32","026","Mazapil",24.4318104319728,-101.89051337415,1912.75170068027
"28440",28728,"32026","32","026","Mazapil",24.4318104319728,-101.89051337415,1912.75170068027
"28441",28729,"32026","32","026","Mazapil",24.4318104319728,-101.89051337415,1912.75170068027
"28442",28738,"32026","32","026","Mazapil",24.4318104319728,-101.89051337415,1912.75170068027
"28443",28731,"32026","32","026","Mazapil",24.4318104319728,-101.89051337415,1912.75170068027
"28444",28732,"32026","32","026","Mazapil",24.4318104319728,-101.89051337415,1912.75170068027
"28445",28733,"32026","32","026","Mazapil",24.4318104319728,-101.89051337415,1912.75170068027
"28446",28730,"32026","32","026","Mazapil",24.4318104319728,-101.89051337415,1912.75170068027
"28447",28747,"32026","32","026","Mazapil",24.4318104319728,-101.89051337415,1912.75170068027
"28448",28743,"32026","32","026","Mazapil",24.4318104319728,-101.89051337415,1912.75170068027
"28449",28740,"32026","32","026","Mazapil",24.4318104319728,-101.89051337415,1912.75170068027
"28450",28734,"32026","32","026","Mazapil",24.4318104319728,-101.89051337415,1912.75170068027
"28451",28742,"32026","32","026","Mazapil",24.4318104319728,-101.89051337415,1912.75170068027
"28452",28744,"32026","32","026","Mazapil",24.4318104319728,-101.89051337415,1912.75170068027
"28453",28741,"32026","32","026","Mazapil",24.4318104319728,-101.89051337415,1912.75170068027
"28454",28746,"32026","32","026","Mazapil",24.4318104319728,-101.89051337415,1912.75170068027
"28455",28745,"32026","32","026","Mazapil",24.4318104319728,-101.89051337415,1912.75170068027
"28456",28434,"32029","32","029","Miguel Auza",24.1490629082569,-103.46286953211,2113
"28457",28411,"32029","32","029","Miguel Auza",24.1490629082569,-103.46286953211,2113
"28458",28410,"32029","32","029","Miguel Auza",24.1490629082569,-103.46286953211,2113
"28459",28420,"32029","32","029","Miguel Auza",24.1490629082569,-103.46286953211,2113
"28460",28412,"32029","32","029","Miguel Auza",24.1490629082569,-103.46286953211,2113
"28461",28413,"32029","32","029","Miguel Auza",24.1490629082569,-103.46286953211,2113
"28462",28437,"32029","32","029","Miguel Auza",24.1490629082569,-103.46286953211,2113
"28463",28438,"32029","32","029","Miguel Auza",24.1490629082569,-103.46286953211,2113
"28464",28435,"32029","32","029","Miguel Auza",24.1490629082569,-103.46286953211,2113
"28465",28409,"32029","32","029","Miguel Auza",24.1490629082569,-103.46286953211,2113
"28466",28407,"32029","32","029","Miguel Auza",24.1490629082569,-103.46286953211,2113
"28467",28408,"32029","32","029","Miguel Auza",24.1490629082569,-103.46286953211,2113
"28468",28439,"32029","32","029","Miguel Auza",24.1490629082569,-103.46286953211,2113
"28469",28436,"32029","32","029","Miguel Auza",24.1490629082569,-103.46286953211,2113
"28470",28422,"32029","32","029","Miguel Auza",24.1490629082569,-103.46286953211,2113
"28471",28423,"32029","32","029","Miguel Auza",24.1490629082569,-103.46286953211,2113
"28472",28432,"32029","32","029","Miguel Auza",24.1490629082569,-103.46286953211,2113
"28473",28421,"32029","32","029","Miguel Auza",24.1490629082569,-103.46286953211,2113
"28474",28440,"32029","32","029","Miguel Auza",24.1490629082569,-103.46286953211,2113
"28475",28441,"32029","32","029","Miguel Auza",24.1490629082569,-103.46286953211,2113
"28476",28424,"32029","32","029","Miguel Auza",24.1490629082569,-103.46286953211,2113
"28477",28425,"32029","32","029","Miguel Auza",24.1490629082569,-103.46286953211,2113
"28478",28417,"32029","32","029","Miguel Auza",24.1490629082569,-103.46286953211,2113
"28479",28418,"32029","32","029","Miguel Auza",24.1490629082569,-103.46286953211,2113
"28480",28419,"32029","32","029","Miguel Auza",24.1490629082569,-103.46286953211,2113
"28481",28431,"32029","32","029","Miguel Auza",24.1490629082569,-103.46286953211,2113
"28482",28433,"32029","32","029","Miguel Auza",24.1490629082569,-103.46286953211,2113
"28483",28426,"32029","32","029","Miguel Auza",24.1490629082569,-103.46286953211,2113
"28484",28414,"32029","32","029","Miguel Auza",24.1490629082569,-103.46286953211,2113
"28485",28442,"32029","32","029","Miguel Auza",24.1490629082569,-103.46286953211,2113
"28486",28443,"32029","32","029","Miguel Auza",24.1490629082569,-103.46286953211,2113
"28487",28428,"32029","32","029","Miguel Auza",24.1490629082569,-103.46286953211,2113
"28488",28429,"32029","32","029","Miguel Auza",24.1490629082569,-103.46286953211,2113
"28489",28430,"32029","32","029","Miguel Auza",24.1490629082569,-103.46286953211,2113
"28490",28415,"32029","32","029","Miguel Auza",24.1490629082569,-103.46286953211,2113
"28491",28416,"32029","32","029","Miguel Auza",24.1490629082569,-103.46286953211,2113
"28492",28427,"32029","32","029","Miguel Auza",24.1490629082569,-103.46286953211,2113
"28493",28451,"32031","32","031","Monte Escobedo",22.3877294085603,-103.491701062257,2101.03501945525
"28494",28453,"32031","32","031","Monte Escobedo",22.3877294085603,-103.491701062257,2101.03501945525
"28495",28450,"32031","32","031","Monte Escobedo",22.3877294085603,-103.491701062257,2101.03501945525
"28496",28460,"32031","32","031","Monte Escobedo",22.3877294085603,-103.491701062257,2101.03501945525
"28497",28452,"32031","32","031","Monte Escobedo",22.3877294085603,-103.491701062257,2101.03501945525
"28498",28449,"32031","32","031","Monte Escobedo",22.3877294085603,-103.491701062257,2101.03501945525
"28499",28459,"32031","32","031","Monte Escobedo",22.3877294085603,-103.491701062257,2101.03501945525
"28500",28445,"32031","32","031","Monte Escobedo",22.3877294085603,-103.491701062257,2101.03501945525
"28501",28446,"32031","32","031","Monte Escobedo",22.3877294085603,-103.491701062257,2101.03501945525
"28502",28447,"32031","32","031","Monte Escobedo",22.3877294085603,-103.491701062257,2101.03501945525
"28503",28448,"32031","32","031","Monte Escobedo",22.3877294085603,-103.491701062257,2101.03501945525
"28504",28454,"32031","32","031","Monte Escobedo",22.3877294085603,-103.491701062257,2101.03501945525
"28505",28444,"32031","32","031","Monte Escobedo",22.3877294085603,-103.491701062257,2101.03501945525
"28506",28456,"32031","32","031","Monte Escobedo",22.3877294085603,-103.491701062257,2101.03501945525
"28507",28457,"32031","32","031","Monte Escobedo",22.3877294085603,-103.491701062257,2101.03501945525
"28508",28458,"32031","32","031","Monte Escobedo",22.3877294085603,-103.491701062257,2101.03501945525
"28509",28455,"32031","32","031","Monte Escobedo",22.3877294085603,-103.491701062257,2101.03501945525
"28510",28290,"32034","32","034","Nochistlán de Mejía",21.4454035625,-102.848891168269,2065.61538461538
"28511",28291,"32034","32","034","Nochistlán de Mejía",21.4454035625,-102.848891168269,2065.61538461538
"28512",28289,"32034","32","034","Nochistlán de Mejía",21.4454035625,-102.848891168269,2065.61538461538
"28513",28286,"32034","32","034","Nochistlán de Mejía",21.4454035625,-102.848891168269,2065.61538461538
"28514",28300,"32034","32","034","Nochistlán de Mejía",21.4454035625,-102.848891168269,2065.61538461538
"28515",28301,"32034","32","034","Nochistlán de Mejía",21.4454035625,-102.848891168269,2065.61538461538
"28516",28292,"32034","32","034","Nochistlán de Mejía",21.4454035625,-102.848891168269,2065.61538461538
"28517",28288,"32034","32","034","Nochistlán de Mejía",21.4454035625,-102.848891168269,2065.61538461538
"28518",28287,"32034","32","034","Nochistlán de Mejía",21.4454035625,-102.848891168269,2065.61538461538
